resort_id,resort,brand,area,sezione,contenuto,prezzo_indicativo,url
171,Calaserena Resort,Bluserena,Sardegna,Superior Quadruple,"Accolgono fino a 4 ospiti e si trovano nella zona più centrale del resort, al piano terra. Il terzo e quarto letto sono in divano letto estraibile.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Classic Connecting,"Due camere Classic comunicanti, ciascuna con bagno privato, ideali per 4 o 5 persone. Disponibili Connecting Ground Floor al piano terra o Balcony al primo e secondo piano. In caso di due bambini tra 0 e 3 anni non compiuti, possono essere aggiunte culla pieghevole e letto con spondine.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Suite,"Eleganti sistemazioni da 32 a 35 mq, per un massimo di 4 ospiti , con due ambienti separati: zona notte con letto matrimoniale e zona living con divano letto matrimoniale o chaise-longue doppia. Includono bollitore con tè e tisane, macchina espresso, TV con Sky e telo mare a persona (dai 3 anni) a noleggio gratuito con cambio giornaliero. Per gli ospiti in suite è incluso il ristorante “La Brezza”. Disponibili Suite Ground Floor o Suite Balcony al primo piano.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Suite > Dog Room,Le Classic Dog Room sono al piano terra con giardino recintato dotato di cuccia e scodelle. Wi-Fi; aria condizionata; TV; mini-frigo; cassaforte; bagno privato,"a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Spiaggia,"Il resort si affaccia direttamente su una lunga spiaggia sabbiosa con fondale digradante, ideale per la balneazione dei bambini. È assegnato giornalmente un ombrellone dalla quarta fila in poi, salvo disponibilità, con due lettini. Sono presenti spogliatoi, docce, bar e desk informazioni.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Piscine,"Tre piscine: una con acquascivoli, una dedicata al nuoto e una riservata ai bimbi dei Mini Club.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Trattamento,Il villaggio a Maracalagonis propone due formule di soggiorno.,"a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Soft Inclusive,"Comprende colazioni, pranzi e cene al ristorante centrale; ristoranti tematici; Baby Kitchen; bevande alla spina durante i pasti; soft drink, succhi e caffè espresso nei bar; ombrellone in spiaggia, piscine, sport e animazione per grandi e piccoli.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,All Inclusive,"Include tutti i servizi della Soft Inclusive e in più cocktail, aperitivi, selezione di bevande alcoliche, snack dolci e salati, caffetteria speciale, colazione tardiva, telo mare per ogni ospite ed esclusivo gift Bluserena.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Ristoranti,"Il ristorante centrale propone buffet con show cooking e dispone del Patio , area esterna ombreggiata. Presenti il ristorante Il Gusto e il ristorante Le Onde in spiaggia. Il ristorante La Brezza è incluso per gli ospiti in suite ed è disponibile a pagamento per gli altri ospiti. Disponibile Sea Box da consumare in spiaggia.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Bar,"Tre bar: in piazzetta, in spiaggia e in sala ristorante. Disponibili su richiesta prima di prenotare, alimenti di base per celiaci. Non è disponibile la cucina.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Biberoneria,"Cucina dedicata ai genitori con bimbi 0–3 anni, aperta dalle 6:00 a mezzanotte, con prodotti base negli orari dei pasti e attrezzature per riscaldare, sterilizzare e frullare.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Animazione,"Grande équipe di animatori con intrattenimento diurno, spettacoli serali, Blu Circus, tornei, lezioni di ballo, party a tema ed escursioni. Club dedicati per fasce d’età: Baby Daycare (12–36 mesi), Serenino Club, SereninoPiù Club, SerenUp e SerenHappy. Per bimbi e ragazzi pranzo riservato con gli animatori e, a luglio e agosto, anche cena assistita.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Sport,"Area fitness attrezzata, campi sportivi, campo di padel, ginnastiche di gruppo, lezioni sportive individuali e collettive, tornei e sport nautici.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Benessere,"Area fitness e SPA con massaggi e trattamenti estetici, tre vasche idromassaggio e area relax all’aperto. Ristorazione Accessibilità","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Accessibilità,"Disponibili camere per diversamente abili, posti riservati al parcheggio, in anfiteatro e in spiaggia. Disponibile sedia JOB per il bagno in mare e noleggio sedie a rotelle. Resort senza barriere architettoniche.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Animali,"Ammessi cagnolini di piccola taglia fino a 10 kg nelle Dog Room dedicate al piano terra con giardino recintato, cuccia e scodelle. Accessibilità Altri Servizi","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Servizi Inclusi,"Wi-Fi gratuito in tutte le camere e negli spazi comuni, medico 24h su 24 (visite gratuite in orari di apertura ambulatorio), parcheggio interno, parco con giochi giganti, Acqua Park per bambini 3–12 anni.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Servizi a pagamento,"Noleggio auto e passeggini, sala congressi, escursioni guidate alla scoperta dei nuraghi di Barumini, Cagliari, grotte di Su Marmuri e tour enogastronomici.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Supplementi facoltativi,"Ombrellone garantito per tutto il soggiorno dalla quarta fila in poi, con possibilità di scelta fila; check-out posticipato con camera e ombrellone disponibili fino alle ore 14.15, su disponibilità; Kit Serenella per bambini; transfer per resort e transfer per aeroporto.","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Inizio e fine soggiorno,Check-in L'ingresso in camera è previsto a partire dalle ore 17:00 del giorno di arrivo. Check-out La camera deve essere liberata entro le ore 10:00 del giorno di partenza. Il soggiorno inizia con la cena il giorno di arrivo e termina con il pranzo il giorno della partenza.,"a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Documenti richiesti,"Al proprio arrivo sarà necessario mostrare i documenti di tutti gli ospiti, bambini e neonati compresi. Per i minori soggetti a riduzioni, la mancata presentazione dei documenti o la diversa età segnalata in fase di prenotazione, comporterà la perdita della riduzione o l'adattamento alla fascia spettante, secondo le policy vigenti in struttura. Da considerare l'età dei partecipanti al momento del check-in (ingresso in struttura).","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,Come raggiungere la struttura,"Da Cagliari si imbocca la strada Provinciale 17 Quartu S.Elena – Villasimius, il Calaserena Village si trova in località Geremeas a 30 km da Cagliari. Aeroporto di Cagliari a 35 km","a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
171,Calaserena Resort,Bluserena,Sardegna,"Paga adesso 100% Il resto, prima di partire.",Prenota subito versando un acconto di 100% sul totale dell’offerta. Pagherai il saldo entro e non oltre 0 giorni della data di partenza. Paga in tutta sicurezza con:,"a partire da € 105,00 / persona invece di € 120,75",https://www.ilmiovillaggio.it/villaggio/171/calaserena-resort
172,Serenusa Resort,Bluserena,Sicilia,Scheda sintetica,"Serenusa Resort è un villaggio del catalogo Il Mio Villaggio. Catena/brand: Bluserena. Destinazione: Sicilia. Prezzo indicativo: a partire da € 104,00 / persona invece di € 119,60. Argomenti coperti dalla scheda: Descrizione, Camere, Spiaggia, Piscine, Soft Inclusive, All Inclusive, Ristoranti, Biberoneria, Animazione, Sport, Centro Benessere, Servizi Inclusi, Servizi a Pagamento, Supplementi Facoltativi, Vacanza accessibile, Animali, Inizio e fine soggiorno, Documenti richiesti, Come raggiungere la struttura. Pagina: https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Descrizione,"In Sicilia a Licata , c'è un villaggio, il Bluserena Serenusa Resort che è pura gioia, luce e colori. È su una terrazza naturale alta sul mare, che si affaccia a sud, verso il Mediterraneo e le rotte degli antichi naviganti. Qui i colori del design moderno si intrecciano alle forme fastose e ai colori brillanti della tradizione siciliana. Uno stile moderno e accogliente che nasce dalla storia e dalla cultura, dai miti e le leggende di questa isola straordinaria.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere,Tipologie di sistemazione disponibili nella struttura.,"a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere > Classic,Accoglienti camere per 2 ospiti . In alcune possibile aggiungere il 3° letto in divano letto singolo. Scegli tra Classic Garden al piano terra con giardino (alcune con bagno per diversamente abili) e Classic Balcony al 1° o 2° piano con balconcino.,"a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere > Superior,"Più spazio per rilassarti. Camere per 3 ospiti, con possibilità di aggiungere un 4° letto in divano letto singolo. Se viaggi con due bambini tra 0 e 3 anni non compiuti, accoglieremo i tuoi piccoli con 1 culla di tipo pieghevole e 1 letto singolo con spondine (in questo caso lo spazio sarà un po' più raccolto). Per te, Superior Garden al piano terra con giardino e Superior Balcony al 1° o 2° piano con balconcino.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere > Superior Quadrupla,"Camere per 4 ospiti pronte a regalarti una vacanza di stile. Hanno due ambienti divisi da elementi d'arredo e, se ne hai bisogno, possibile aggiungere due culle (lo spazio, in questo caso, sarà un po' più raccolto). Puoi scegliere tra Superior Quadrupla Garden al piano terra con giardino e Superior Quadrupla Balcony al 1° o 2° piano con grazioso balconcino.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere > Family,"Per una vacanza in famiglia senza pensieri. Camere per 4 ospiti, con due ambienti separati da elementi d’arredo. Se ne hai bisogno, possibile aggiungere due culle (lo spazio, in questo caso, sarà un po' più raccolto). Hanno TV con Sky anche per bambini, bollitore per tè e tisanee 2 teli mare Serenella in omaggio per i piccoli ospiti. Scegli tra Family Garden , al piano terra con giardino, o Family Balcony , al primo piano con balconcino.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere > Connecting Balcony,"Un’opzione perfetta per gruppi di amici e famiglie numerose. Due camere comunicanti per 5 o 6 ospiti , ognuna con proprio bagno. Una camera doppia con letto aggiunto in divano letto singolo, comunicante con una camera doppia con possibilità di aggiungere una culla. Sono al 1° o 2° piano con balcone.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere > Premium Pool Area,"Un’esperienza di comfort su misura, con le camere poste in zona piscina. Ospitano fino a 3 persone, con possibilità di aggiungere un quarto letto in divano letto singolo, Se viaggi con due bambini tra 0 e 3 anni non compiuti, accoglieremo i tuoi piccoli con 1 culla di tipo pieghevole e 1 letto singolo con spondine (in questo caso lo spazio sarà un po' più raccolto). Oltre ai comfort delle camere Classic, trovi bollitore con tè e tisane e macchina espresso. Puoi scegliere tra Premium Garden al piano terra con giardino e Premium Balcony al 1° o 2° piano con balconcino.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere > Premium Quadrupla Balcony Pool Area,"Camere perfette per 4 ospiti , poste in zona piscina, composte da due ambienti divisi da elementi d'arredo. Oltre alle dotazioni delle camere Classic, ti offrono bollitore con tè e tisane e macchina caffè espresso. S ono al 1° piano con balconcino.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Camere > Dog Room,"Se viaggi con il tuo amico a quattro zampe, le nostre Classic Dog Room sono pronte ad accoglierlo. Sono al piano terra, con giardino recintato dove può muoversi in libertà e sicurezza. Trovi la cuccia e le scodelle per cibo e acqua. Sono i benvenuti cagnolini di massimo 10 kg. La disponibilità è limitata, quindi, prenota in anticipo.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Spiaggia,"Il Serenusa Resort si affaccia su una lunghissima spiaggia di sabbia chiara . Il mare è caldo e trasparente, con il fondale che digrada dolcemente, perfetto per i giochi dei bambini. In spiaggia, a pochi passi dalla tua camera, ti aspetta ogni attenzione per farti vivere momenti perfetti: l’ombrellone con due lettini, lo spogliatoio e la doccia, il bar con drink deliziosi. Qui hai a disposizione barche a vela e windsurf, canoe, pedalò, paddle surf, campo da sand volley, bodyboard e wing sup. Il Serenusa Resort è pensato per farti vivere una vacanza da sogno con le persone che ami.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Piscine,Il Serenusa Resort dispone di 3 piscine di acqua dolce: una piscina dotata di acquascivoli e di zona idromassaggio; una piscina semiolimpionica e una piccola piscina per bambini.,"a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Soft Inclusive,"La Soft Inclusive ti regala il piacere della libertà: colazioni generose, pranzi e cene tra buffet e show cooking, ristoranti tematici, bevande sempre disponibili, piscine, sport, animazione e servizi pensati per i più piccoli. Tutto ciò che serve per vivere una vacanza leggera, rilassante, perfetta per ogni famiglia.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,All Inclusive,"Con la All Inclusive , ogni momento diventa un’esperienza senza limiti: cocktail, vini e spumanti illimitati, snack durante la giornata, colazioni tardive, piccoli comfort in camera, telo mare e un elegante gift Bluserena come ricordo del tuo soggiorno.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Ristoranti,"Vivi una vacanza piena di sapori e di gusto: qui la tavola è un viaggio gastronomico nei sapori della Sicilia e fra i piatti di tutto il mondo. Gli chef trasformano questi momenti in spettacolo: con lo show cooking in cui preparano davanti a te ricette irresistibili. Puoi scegliere il ristorante centrale, a buffet e con show cooking, oppure il ristorante tipico il Gusto o ancora, il ristorante Le Onde, sul mare. Puoi goderti il piacere di mangiare all’aperto all’ombra del Patio, o pranzare sotto l’ombrellone con la nostra Sea Box. Ogni giorno rendiamo la tavola un momento speciale: al Serenusa Resort, il gusto si unisce alla convivialità. Rendiamo ogni tuo pasto un momento speciale, per tutti: prestiamo particolare attenzione all’informazione sugli allergeni e alla proposta di alimenti adatti a chi ha intolleranze al glutine , al lattosio e alle uova","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Biberoneria,"Per i piccoli ospiti c’è la Baby Kitchen , con tavoli, sedie e seggioloni, una ricca scelta di alimenti durante l’orario dei pasti. Abbiamo ogni attenzione per il tuo benessere: nell’offerta e nella corretta informazione sugli allergeni. Per questo trovi sempre una grande scelta di alimenti senza glutine, lattosio o uova, sia confezionati che freschi.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Animazione,"Qui ogni giorno è pieno di sorprese, giochi e divertimento. La nostra équipe di animatori sa sempre come rendere speciale la tua vacanza, e lasciarti il relax e la privacy, quando lo desideri. Puoi cimentarti nel corso di discipline circensi, gareggiare nei tornei sportivi, di carte e di giochi di società. Puoi abbandonarti alla musica e al ballo, scoprire la Sicilia con le escursioni. In anfiteatro, ogni serata si anima con spettacoli sotto le stelle: musical, cabaret e varietà che fanno sognare, ridere e scaldano il cuore. Le nostre vacanze sono un sogno per bambini e ragazzi: con i loro Club, il parco dei giochi giganti, l’Acqua Park e tantissimo mare, sport e laboratori. Tutte le attività sono studiate in base all’età: Serenino Club (3-5 anni); SereninoPiù Club (6-9 anni); SerenUp (10-13 anni); SerenHappy (14-17 anni).","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Sport,"Qui vivi una vacanza di sport sul mare. Puoi allenarti nell’ area fitness con macchine isotoniche, pesi, tappeto walking, spinning, e ginnastiche di gruppo. Puoi provare tante altre attività che uniscono il movimento, il divertimento e il benessere, come Yoga, Zumba, Tai Chi Stretch, Nordic Walking e Jump Fitness ti regalano movimento e leggerezza. E poi, Acqua Board Fit e Music Boxe Machine e, dal 2026 arrivano nuove esperienze: l’Acqua Fitness, che trasforma l’attività aerobica in un momento divertente e rinfrescante, e la Fun Dance, un mix di danza e fitness con coreografie colorate e coinvolgenti. Puoi sfidare i tuoi amici nei tuoi sport preferiti all’aperto, nei campi per padel, tennis, calcetto, sand volley e bocce, e poi il tiro con l’arco, il tiro a segno, il ping-pong e i servizi del Bluserena SeaSport.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Centro Benessere,"Bluwellness : trattamenti per viso e corpo, massaggi rilassanti, sportivi, olistici e percorsi benessere personalizzati.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Servizi Inclusi,"Il resort mette a disposizione servizio medico attivo 24 ore su 24, parcheggio interno e area fitness. Ogni camera gode di un posto riservato in spiaggia , comprendente un ombrellone, un lettino e una sdraio. È possibile usufruire di ombrelloni nelle prime file o nel settore centrale, previo pagamento.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Servizi a Pagamento,"Sono disponibili servizi come noleggio auto e passeggini, boutique, negozi ed emporio. È possibile partecipare anche a escursioni guidate alla scoperta del territorio.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Supplementi Facoltativi,"È possibile richiedere il check-out posticipato, che consente di mantenere camera e ombrellone fino alle ore 14:15 del giorno di partenza. Il servizio è soggetto a disponibilità limitata. Per i bambini è disponibile il Kit Serenella, che comprende peluche, coperta, borraccia, sticker e shopper personalizzata. Sono inoltre disponibili servizi come Patio esterno assegnato alla famiglia per tutto il soggiorno, tavolo non assegnato nell'area esterna del ristorante centrale , tavolo riservato nella sala interna del ristorante centrale e transfer per resort o aeroporto.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Vacanza accessibile,"Resort senza barriere architettoniche. Disponibili camere per diversamente abili, posti riservati al parcheggio, in anfiteatro e in spiaggia. Sedia JOB per il bagno in mare. Noleggio sedie a rotelle.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Animali,"Al Serenusa Resort anche il tuo amico a quattro zampe è il benvenuto! I cani di piccola taglia ( fino a 10 kg, con certificazione sanitaria ) possono soggiornare con te, in una camera Classic con giardino, dotata di cuccia e ciotole per acqua e cibo. Per la tua serenità e quella di tutti gli ospiti, potrà passeggiare solo nelle aree dedicate, sempre al guinzaglio. Non potrà accedere alla spiaggia, ai ristoranti, all’anfiteatro e alla piazzetta. I posti sono limitati e non sono ammessi altri animali o cani di taglia più grande. Il cibo non è fornito, ma tutto il resto è pronto per accoglierlo.","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Inizio e fine soggiorno,Check-in L'ingresso in camera è previsto a partire dalle ore 17:00 del giorno di arrivo. Check-out La camera deve essere liberata entro le ore 10:00 del giorno di partenza. Il soggiorno inizia con la cena il giorno di arrivo e termina con il pranzo il giorno della partenza.,"a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Documenti richiesti,"Al proprio arrivo sarà necessario mostrare i documenti di tutti gli ospiti, bambini e neonati compresi. Per i minori soggetti a riduzioni, la mancata presentazione dei documenti o la diversa età segnalata in fase di prenotazione, comporterà la perdita della riduzione o l'adattamento alla fascia spettante, secondo le policy vigenti in struttura. Da considerare l'età dei partecipanti al momento del check-in (ingresso in struttura).","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
172,Serenusa Resort,Bluserena,Sicilia,Come raggiungere la struttura,"In auto Da Catania imboccare la SS 417 ­fino a Caltagirone. Superata Caltagirone proseguire in direzione Gela. A Gela imboccare SS 115 (E932): al Km 240 e a 7 Km da Licata si trova il Serenusa Village Da Palermo imboccare la SS 189 Palermo - Agrigento oppure Autostrada A19 Palermo - Catania, uscita Caltanissetta; proseguire per SS 626 e successivamente per la SS 115 in direzione Agrigento Da Agrigento proseguire per la SS 115 direzione Licata. 7 km dopo Licata si trova il Serenusa Village In aereo Aeroporto di Comiso a 65 km Aeroporto di Catania a 125 km Aeroporto di Palermo a 210 km","a partire da € 104,00 / persona invece di € 119,60",https://www.ilmiovillaggio.it/villaggio/172/serenusa-resort
1849,Futura Club Itaca Nausicaa - Offerte Last,Futura Club,Calabria,Scheda sintetica,"Futura Club Itaca Nausicaa - Offerte Last è un villaggio del catalogo Il Mio Villaggio. Catena/brand: Futura Club. Destinazione: Calabria. Prezzo indicativo: a partire da € 68,00 / persona invece di € 78,20. Argomenti coperti dalla scheda: Descrizione, Camere, Camere Standard (15 mq ca), Camere Family (30 mq ca), Bilo Family (40 mq ca), Trilo Family (45 mq ca), Spiaggia, Piscine, Trattamento, Ristoranti, Bar, Biberoneria, Animazione, Sport, Benessere, Accessibilità, Animali, Servizi inclusi, Servizi a pagamento, Supplementi obbligatori, Supplementi facoltativi, Inizio e fine soggiorno, Documenti richiesti, Come raggiungere la struttura, Paga adesso 100 Il resto, prima di partire.. Pagina: https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last","a partire da € 68,00 / persona invece di € 78,20",https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last
1849,Futura Club Itaca Nausicaa - Offerte Last,Futura Club,Calabria,Descrizione,"A pochi chilometri da Rossano , tra Ionio e grandi spazi aperti, Futura Club Itaca Nausicaa è un villaggio che vive di mare, luce e giornate piene. Intorno, una Calabria autentica e ricca di storia; dentro, un’atmosfera dinamica, con sport, animazione e il richiamo dell’adiacente Acquapark per chi vuole alternare relax e divertimento .","a partire da € 68,00 / persona invece di € 78,20",https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last
1849,Futura Club Itaca Nausicaa - Offerte Last,Futura Club,Calabria,Camere,"Le unità abitative, distribuite al piano terra o al primo piano, uniscono praticità e comfort, con dotazioni pensate per la vacanza in famiglia. Alcune sistemazioni dispongono di angolo cottura , attivabile su richiesta con supplemento.","a partire da € 68,00 / persona invece di € 78,20",https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last
1849,Futura Club Itaca Nausicaa - Offerte Last,Futura Club,Calabria,Camere Standard (15 mq ca),"Soluzioni per 2/4 persone : doppie o matrimoniali con possibilità di 3° letto (solo per bambini fino a 15 anni non compiuti; non ammessa culla in eccedenza) e 4° letto in divano letto a castello (lunghezza 1,80 mt). Alcune con balcone.","a partire da € 68,00 / persona invece di € 78,20",https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last
1849,Futura Club Itaca Nausicaa - Offerte Last,Futura Club,Calabria,Camere Family (30 mq ca),"Pensate per 4/5 persone , sono composte da 2 camere comunicanti con ingresso indipendente e doppi servizi ; alcune con balcone.","a partire da € 68,00 / persona invece di € 78,20",https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last
1849,Futura Club Itaca Nausicaa - Offerte Last,Futura Club,Calabria,Bilo Family (40 mq ca),"Per 3/6 persone : camera matrimoniale e soggiorno con 2 divani letto singoli + 1 divano letto a castello, possono avere il balcone o il patio.","a partire da € 68,00 / persona invece di € 78,20",https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last
1849,Futura Club Itaca Nausicaa - Offerte Last,Futura Club,Calabria,Trilo Family (45 mq ca),"Per 6 persone : soggiorno con 2 divani letto singoli, 2 camere matrimoniali e doppi servizi. telefono; TV; aria condizionata; frigobar (allestimento su richiesta, a pagamento); cassetta di sicurezza; servizi con doccia e asciugacapelli","a partire da € 68,00 / persona invece di € 78,20",https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last
1849,Futura Club Itaca Nausicaa - Offerte Last,Futura Club,Calabria,Spiaggia,"Con accesso diretto, la spiaggia è di sabbia e ghiaia, riservata e attrezzata. Il servizio spiaggia (1 ombrellone + 2 lettini o sdraio per unità abitativa, ad esaurimento nelle file non a pagamento) è incluso nella Club Card a partire dalla terza fila. È presente una Dog Beach dedicata agli ospiti a 4 zampe, con area attrezzata in spiaggia. È obbligatorio guinzaglio e libretto sanitario.","a partire da € 68,00 / persona invece di € 78,20",https://www.ilmiovillaggio.it/villaggio/1849/futura-club-itaca-nausicaa-offerte-last
